closetime,openprice,highprice,lowprice,closeprice,volume,datetime,averageprice,updown
1506758400,472576,475500,471610,474949,780.43085,2017-09-30 17:00:00,473555.0,1
1506762000,474867,475399,472570,472660,697.183,2017-09-30 18:00:00,473984.5,2
1506765600,472793,473279,469099,470834,740.9118,2017-09-30 19:00:00,471189.0,1
1506769200,470830,474640,470623,473955,804.93097,2017-09-30 20:00:00,472631.5,2
1506772800,473955,473956,470398,470855,698.82275,2017-09-30 21:00:00,472177.0,1
1506776400,470855,474425,470854,473921,571.09033,2017-09-30 22:00:00,472639.5,1
1506780000,473924,479200,473789,477998,1478.5338,2017-09-30 23:00:00,476494.5,1
1506783600,477989,483592,477776,482418,1781.9486,2017-10-01 00:00:00,480684.0,1
1506787200,482500,486000,481962,484371,1378.9562,2017-10-01 01:00:00,483981.0,1
1506790800,484372,487441,481760,483220,1115.7198,2017-10-01 02:00:00,484600.5,2
1506794400,483220,484100,481417,482480,642.0434,2017-10-01 03:00:00,482758.5,1
1506798000,482484,486850,482480,485021,678.25433,2017-10-01 04:00:00,484665.0,2
1506801600,484450,485080,483560,485002,171.26234,2017-10-01 05:00:00,484320.0,1
1506805200,485150,486998,484852,485420,550.5845,2017-10-01 06:00:00,485925.0,2
1506808800,485533,487342,484000,484419,396.9782,2017-10-01 07:00:00,485671.0,2
1506812400,484420,486012,484300,485917,366.21512,2017-10-01 08:00:00,485156.0,1
1506816000,485999,486000,484500,485219,290.5499,2017-10-01 09:00:00,485250.0,1
1506819600,485053,489500,484785,487054,857.61285,2017-10-01 10:00:00,487142.5,2
1506823200,487054,487526,483561,486120,903.5224,2017-10-01 11:00:00,485543.5,2
1506826800,486039,486134,477777,477777,1016.2735,2017-10-01 12:00:00,481955.5,2
1506830400,477991,483340,476545,483319,1064.5605,2017-10-01 13:00:00,479942.5,1
1506834000,483281,484610,479500,480679,734.2539,2017-10-01 14:00:00,482055.0,2
1506837600,480679,481920,478564,481107,573.52423,2017-10-01 15:00:00,480242.0,1
1506841200,481135,483340,480617,481337,507.57263,2017-10-01 16:00:00,481978.5,1
1506844800,481511,484000,481337,483716,396.51776,2017-10-01 17:00:00,482668.5,2
1506848400,483700,484150,481122,482920,449.6594,2017-10-01 18:00:00,482636.0,2
1506852000,482999,483738,481051,481295,285.65796,2017-10-01 19:00:00,482394.5,2
1506855600,481369,483495,480500,482730,519.9719,2017-10-01 20:00:00,481997.5,1
1506859200,482730,483698,482090,482090,340.48505,2017-10-01 21:00:00,482894.0,2
1506862800,482090,482090,477210,478611,1251.9259,2017-10-01 22:00:00,479650.0,2
1506866400,478701,478996,475066,478044,854.65546,2017-10-01 23:00:00,477031.0,1
1506870000,478200,480800,476940,479380,487.02875,2017-10-02 00:00:00,478870.0,1
1506873600,479380,481900,478501,481354,429.19214,2017-10-02 01:00:00,480200.5,1
1506877200,481354,482150,480400,480704,315.89404,2017-10-02 02:00:00,481275.0,2
1506880800,480849,481437,478779,480059,294.14603,2017-10-02 03:00:00,480108.0,2
1506884400,480101,480850,478972,480850,201.6779,2017-10-02 04:00:00,479911.0,1
1506888000,480850,481649,479850,480829,138.6989,2017-10-02 05:00:00,480749.5,1
1506891600,481066,484041,480720,483845,279.894,2017-10-02 06:00:00,482380.5,1
1506895200,484132,485620,483410,483847,510.87097,2017-10-02 07:00:00,484515.0,1
1506898800,483970,488390,483970,486770,643.69586,2017-10-02 08:00:00,486180.0,1
1506902400,487231,488200,485999,488150,343.63663,2017-10-02 09:00:00,487099.5,1
1506906000,488091,492980,486869,492980,957.81506,2017-10-02 10:00:00,489924.5,1
1506909600,492996,492999,489675,491000,656.32825,2017-10-02 11:00:00,491337.0,2
1506913200,491040,492330,490300,491700,464.5562,2017-10-02 12:00:00,491315.0,2
1506916800,491779,492140,490164,491900,385.21902,2017-10-02 13:00:00,491152.0,1
1506920400,492000,494960,492000,493409,662.89795,2017-10-02 14:00:00,493480.0,1
1506924000,493406,497160,493080,496319,629.1951,2017-10-02 15:00:00,495120.0,1
1506927600,496287,497440,495160,497437,953.0237,2017-10-02 16:00:00,496300.0,1
1506931200,497284,498349,494808,495254,757.4464,2017-10-02 17:00:00,496578.5,2
1506934800,495254,497499,495103,496831,623.08374,2017-10-02 18:00:00,496301.0,1
1506938400,496738,498944,496240,497731,460.68414,2017-10-02 19:00:00,497592.0,1
1506942000,497730,498606,497198,497702,458.21948,2017-10-02 20:00:00,497902.0,2
1506945600,497695,498100,491404,492878,1106.9065,2017-10-02 21:00:00,494752.0,2
1506949200,493010,494730,489880,491031,1166.896,2017-10-02 22:00:00,492305.0,1
1506952800,490879,494475,490799,492561,881.853,2017-10-02 23:00:00,492637.0,1
1506956400,492650,494780,491590,493366,664.95325,2017-10-03 00:00:00,493185.0,2
1506960000,493497,493664,489789,490840,628.30963,2017-10-03 01:00:00,491726.5,1
1506963600,490980,493151,490972,491872,397.44116,2017-10-03 02:00:00,492061.5,2
1506967200,492141,493230,490180,491008,355.5899,2017-10-03 03:00:00,491705.0,2
1506970800,491080,492890,490160,491792,232.62439,2017-10-03 04:00:00,491525.0,1
1506974400,492120,495954,492093,495195,331.9789,2017-10-03 05:00:00,494023.5,1
1506978000,495195,495357,493100,493770,198.05438,2017-10-03 06:00:00,494228.5,2
1506981600,493825,494492,490910,492403,217.51996,2017-10-03 07:00:00,492701.0,2
1506985200,492459,493390,491319,491651,360.04794,2017-10-03 08:00:00,492354.5,1
1506988800,491634,494000,491490,493762,259.38168,2017-10-03 09:00:00,492745.0,2
1506992400,493708,493878,491501,492523,244.75677,2017-10-03 10:00:00,492689.5,1
1506996000,492648,495897,492239,495372,587.34625,2017-10-03 11:00:00,494068.0,1
1506999600,495372,497350,494889,495856,532.92816,2017-10-03 12:00:00,496119.5,2
1507003200,495837,497000,495000,495944,337.4287,2017-10-03 13:00:00,496000.0,2
1507006800,495939,496421,495160,495160,258.53122,2017-10-03 14:00:00,495790.5,2
1507010400,495227,495900,487000,487700,1091.9176,2017-10-03 15:00:00,491450.0,2
1507014000,487599,490050,485201,486000,1242.5862,2017-10-03 16:00:00,487625.5,2
1507017600,485965,488200,483500,486241,1295.1538,2017-10-03 17:00:00,485850.0,1
1507021200,486340,491700,486000,489465,1129.069,2017-10-03 18:00:00,488850.0,2
1507024800,489474,490302,485300,485790,969.6206,2017-10-03 19:00:00,487801.0,2
1507028400,485790,486999,482539,486999,877.9368,2017-10-03 20:00:00,484769.0,1
1507032000,486998,487444,484290,485960,586.3899,2017-10-03 21:00:00,485867.0,2
1507035600,486021,486169,482620,482620,512.4606,2017-10-03 22:00:00,484394.5,2
1507039200,482822,482980,477928,478491,1384.6969,2017-10-03 23:00:00,480454.0,1
1507042800,478643,484000,478400,482700,751.3753,2017-10-04 00:00:00,481200.0,1
1507046400,482666,484752,482199,484600,408.1629,2017-10-04 01:00:00,483475.5,1
1507050000,484600,485733,482001,482691,522.7343,2017-10-04 02:00:00,483867.0,2
1507053600,482876,484900,482267,484072,223.97362,2017-10-04 03:00:00,483583.5,1
1507057200,484114,485022,483403,484895,127.68055,2017-10-04 04:00:00,484212.5,2
1507060800,484895,484895,481585,482782,135.17496,2017-10-04 05:00:00,483240.0,2
1507064400,482799,484340,482000,483940,261.4212,2017-10-04 06:00:00,483170.0,1
1507068000,484000,485350,482552,482595,243.90466,2017-10-04 07:00:00,483951.0,1
1507071600,482815,486100,482547,486100,301.74698,2017-10-04 08:00:00,484323.5,1
1507075200,486100,488540,485203,488000,629.4109,2017-10-04 09:00:00,486871.5,1
1507078800,488001,488929,484905,486340,494.06177,2017-10-04 10:00:00,486917.0,2
1507082400,486340,487160,485861,486514,308.57382,2017-10-04 11:00:00,486510.5,2
1507086000,486718,486808,483500,484769,427.60104,2017-10-04 12:00:00,485154.0,2
1507089600,484746,485620,483927,484754,261.04364,2017-10-04 13:00:00,484773.5,1
1507093200,484823,486152,484773,485277,513.4638,2017-10-04 14:00:00,485462.5,1
1507096800,485648,487900,484870,487221,342.1765,2017-10-04 15:00:00,486385.0,1
1507100400,487077,488150,485400,486223,373.99817,2017-10-04 16:00:00,486775.0,2
1507104000,486224,487390,485668,487042,282.93588,2017-10-04 17:00:00,486529.0,2
1507107600,487074,487300,482603,483779,710.50684,2017-10-04 18:00:00,484951.5,2
1507111200,483820,484000,476202,478380,1004.4764,2017-10-04 19:00:00,480101.0,2
1507114800,478380,479961,476901,478651,789.5151,2017-10-04 20:00:00,478431.0,2
1507118400,478699,479470,477050,479414,661.4487,2017-10-04 21:00:00,478260.0,2
1507122000,479409,480111,472902,473542,1010.1191,2017-10-04 22:00:00,476506.5,2
1507125600,473634,474834,471131,473700,1083.5326,2017-10-04 23:00:00,472982.5,1
1507129200,473700,475000,472400,473506,650.3708,2017-10-05 00:00:00,473700.0,1
1507132800,473595,476010,472850,474661,650.5952,2017-10-05 01:00:00,474430.0,2
1507136400,474735,475763,472301,474426,529.59235,2017-10-05 02:00:00,474032.0,1
1507140000,474547,476140,473620,475245,378.60696,2017-10-05 03:00:00,474880.0,2
1507143600,475242,475700,473001,474514,222.32732,2017-10-05 04:00:00,474350.5,1
1507147200,474178,476000,473905,475298,113.770836,2017-10-05 05:00:00,474952.5,2
1507150800,475233,475626,474000,474779,114.99642,2017-10-05 06:00:00,474813.0,1
1507154400,475001,478630,474344,477766,286.20447,2017-10-05 07:00:00,476487.0,1
1507158000,477801,478960,476772,477900,294.65237,2017-10-05 08:00:00,477866.0,2
1507161600,477899,478359,475060,475976,409.56674,2017-10-05 09:00:00,476709.5,2
1507165200,475976,477111,474552,476004,409.43152,2017-10-05 10:00:00,475831.5,1
1507168800,476077,477789,475732,476870,316.5058,2017-10-05 11:00:00,476760.5,2
1507172400,476871,477062,475500,476812,349.44934,2017-10-05 12:00:00,476281.0,2
1507176000,476801,477000,468746,470230,996.38446,2017-10-05 13:00:00,472873.0,2
1507179600,470048,470048,464000,467109,823.27484,2017-10-05 14:00:00,467024.0,2
1507183200,467109,467794,463819,464999,628.93384,2017-10-05 15:00:00,465806.5,1
1507186800,464925,468498,464631,467000,407.3706,2017-10-05 16:00:00,466564.5,1
1507190400,466951,468120,465156,467060,400.40927,2017-10-05 17:00:00,466638.0,2
1507194000,467059,467502,464466,466009,370.68173,2017-10-05 18:00:00,465984.0,1
1507197600,465874,470318,465230,469390,726.7215,2017-10-05 19:00:00,467774.0,1
1507201200,469509,474870,469453,474402,875.89355,2017-10-05 20:00:00,472161.5,1
1507204800,474392,476530,474100,475360,735.2585,2017-10-05 21:00:00,475315.0,1
1507208400,475558,484011,475437,481730,1828.3069,2017-10-05 22:00:00,479724.0,1
1507212000,481800,486000,481003,483920,1119.9347,2017-10-05 23:00:00,483501.5,2
1507215600,483999,484547,480529,482433,600.70294,2017-10-06 00:00:00,482538.0,1
1507219200,482450,485600,482000,483284,702.7915,2017-10-06 01:00:00,483800.0,2
1507222800,483272,484420,482120,483989,542.068,2017-10-06 02:00:00,483270.0,1
1507226400,484014,484590,482540,483249,336.34198,2017-10-06 03:00:00,483565.0,1
1507230000,483250,487929,483070,487090,543.4845,2017-10-06 04:00:00,485499.5,1
1507233600,487097,489850,486763,489101,294.01553,2017-10-06 05:00:00,488306.5,1
1507237200,489269,489373,487342,488736,258.65027,2017-10-06 06:00:00,488357.5,2
1507240800,488736,489277,485600,485880,463.7271,2017-10-06 07:00:00,487438.5,1
1507244400,485951,489799,485750,489000,359.9229,2017-10-06 08:00:00,487774.5,2
1507248000,489000,489068,483480,484490,919.88434,2017-10-06 09:00:00,486274.0,2
1507251600,484414,486499,480291,486156,750.9163,2017-10-06 10:00:00,483395.0,1
1507255200,486498,488459,484500,485620,521.04926,2017-10-06 11:00:00,486479.5,2
1507258800,485620,486500,484290,484410,288.66962,2017-10-06 12:00:00,485395.0,2
1507262400,484300,485490,483760,484764,314.59692,2017-10-06 13:00:00,484625.0,1
1507266000,484799,487800,484501,486846,346.4586,2017-10-06 14:00:00,486150.5,1
1507269600,486980,493180,486040,493180,996.6598,2017-10-06 15:00:00,489610.0,1
1507273200,493180,494350,491047,493500,819.26215,2017-10-06 16:00:00,492698.5,2
1507276800,493692,495084,490299,493379,845.3379,2017-10-06 17:00:00,492691.5,2
1507280400,493368,493700,491127,493700,550.71063,2017-10-06 18:00:00,492413.5,1
1507284000,493700,493858,492130,493858,501.23883,2017-10-06 19:00:00,492994.0,1
1507287600,493843,494330,491967,492111,568.84485,2017-10-06 20:00:00,493148.5,2
1507291200,492294,493501,491773,492329,521.95044,2017-10-06 21:00:00,492637.0,1
1507294800,492330,493621,491960,491960,577.54486,2017-10-06 22:00:00,492790.5,2
1507298400,491960,492071,487170,488440,1424.2056,2017-10-06 23:00:00,489620.5,1
1507302000,488465,492059,488010,490407,624.1074,2017-10-07 00:00:00,490034.5,1
1507305600,490371,492456,490060,490995,397.10968,2017-10-07 01:00:00,491258.0,2
1507309200,490931,492126,490024,491700,338.00436,2017-10-07 02:00:00,491075.0,2
1507312800,491789,493000,488480,488600,856.4017,2017-10-07 03:00:00,490740.0,2
1507316400,488878,489857,486548,487720,638.5744,2017-10-07 04:00:00,488202.5,2
1507320000,487720,487817,484800,487422,344.0298,2017-10-07 05:00:00,486308.5,1
1507323600,487344,488872,486880,487156,295.1617,2017-10-07 06:00:00,487876.0,1
1507327200,487230,489999,487000,489022,280.62274,2017-10-07 07:00:00,488499.5,1
1507330800,489081,490480,488629,490000,273.06577,2017-10-07 08:00:00,489554.5,1
1507334400,490000,492000,490000,490960,416.41302,2017-10-07 09:00:00,491000.0,2
1507338000,491110,492340,489542,491003,382.43564,2017-10-07 10:00:00,490941.0,1
1507341600,491003,491699,490404,491362,251.64488,2017-10-07 11:00:00,491051.5,2
1507345200,491362,491362,489210,490040,309.33817,2017-10-07 12:00:00,490286.0,2
1507348800,490155,490712,488888,489535,238.77498,2017-10-07 13:00:00,489800.0,1
1507352400,489834,490600,489230,490285,181.72888,2017-10-07 14:00:00,489915.0,1
1507356000,490275,490900,489940,490239,212.64423,2017-10-07 15:00:00,490420.0,2
1507359600,490280,490600,487000,487700,654.52563,2017-10-07 16:00:00,488800.0,2
1507363200,487799,488388,485270,486428,446.53992,2017-10-07 17:00:00,486829.0,1
1507366800,486534,488499,485975,487882,351.417,2017-10-07 18:00:00,487237.0,1
1507370400,487970,488224,486444,487732,246.54048,2017-10-07 19:00:00,487334.0,2
1507374000,487733,487737,484760,485000,347.33966,2017-10-07 20:00:00,486248.5,2
1507377600,485000,485954,483141,484627,641.8193,2017-10-07 21:00:00,484547.5,1
1507381200,484531,487190,484359,487190,422.9924,2017-10-07 22:00:00,485774.5,1
1507384800,487190,488600,486996,487562,611.7552,2017-10-07 23:00:00,487798.0,2
1507388400,487501,488321,484586,485161,603.1731,2017-10-08 00:00:00,486453.5,2
1507392000,485244,485798,483860,485143,486.99725,2017-10-08 01:00:00,484829.0,2
1507395600,485173,485450,483136,484629,479.12454,2017-10-08 02:00:00,484293.0,1
1507399200,484742,486670,484301,486580,289.5173,2017-10-08 03:00:00,485485.5,1
1507402800,485926,486405,484960,484960,255.91391,2017-10-08 04:00:00,485682.5,2
1507406400,485050,485980,484460,485033,297.07816,2017-10-08 05:00:00,485220.0,1
1507410000,485034,486670,484488,486670,618.75226,2017-10-08 06:00:00,485579.0,1
1507413600,486542,487456,485678,487230,361.3513,2017-10-08 07:00:00,486567.0,1
1507417200,487146,493500,486623,492940,809.4192,2017-10-08 08:00:00,490061.5,1
1507420800,493304,496240,492130,493181,1384.7737,2017-10-08 09:00:00,494185.0,1
1507424400,493180,496520,493100,495447,913.6968,2017-10-08 10:00:00,494810.0,2
1507428000,495258,495523,493191,495204,538.7271,2017-10-08 11:00:00,494357.0,2
1507431600,495000,495000,493160,493766,454.54742,2017-10-08 12:00:00,494080.0,1
1507435200,493796,495000,493380,494849,351.14438,2017-10-08 13:00:00,494190.0,2
1507438800,494999,495030,493319,493677,284.39343,2017-10-08 14:00:00,494174.5,2
1507442400,493698,494517,493510,494256,300.21497,2017-10-08 15:00:00,494013.5,1
1507446000,494350,496823,494339,495803,523.59186,2017-10-08 16:00:00,495581.0,2
1507449600,495803,496510,494337,494632,598.4794,2017-10-08 17:00:00,495423.5,2
1507453200,494798,495963,494590,495350,310.36404,2017-10-08 18:00:00,495276.5,2
1507456800,495274,495706,494680,495105,216.92747,2017-10-08 19:00:00,495193.0,1
1507460400,495108,497780,495025,496832,671.5878,2017-10-08 20:00:00,496402.5,1
1507464000,496910,497500,495960,495960,521.3717,2017-10-08 21:00:00,496730.0,2
1507467600,495960,497580,495797,497490,390.61728,2017-10-08 22:00:00,496688.5,1
1507471200,497490,505587,497000,504000,2265.326,2017-10-08 23:00:00,501293.5,1
1507474800,503998,506670,503330,504770,978.5586,2017-10-09 00:00:00,505000.0,1
1507478400,504770,510520,504717,510520,1189.1138,2017-10-09 01:00:00,507618.5,1
1507482000,510519,510967,506000,507948,743.1753,2017-10-09 02:00:00,508483.5,2
1507485600,508140,508810,505390,506493,393.1278,2017-10-09 03:00:00,507100.0,2
1507489200,506450,506546,504500,505675,250.06422,2017-10-09 04:00:00,505523.0,1
1507492800,506001,509999,505840,509225,420.481,2017-10-09 05:00:00,507919.5,1
1507496400,509394,513557,509142,509896,710.2032,2017-10-09 06:00:00,511349.5,2
1507500000,509999,511022,508168,510654,474.8617,2017-10-09 07:00:00,509595.0,1
1507503600,510634,513500,510000,513427,770.3531,2017-10-09 08:00:00,511750.0,1
1507507200,513430,513759,512458,512459,439.38773,2017-10-09 09:00:00,513108.5,2
1507510800,512458,513100,509429,510700,730.2775,2017-10-09 10:00:00,511264.5,1
1507514400,510878,514605,510699,513610,859.0248,2017-10-09 11:00:00,512652.0,1
1507518000,513599,514500,513000,513350,546.24664,2017-10-09 12:00:00,513750.0,1
1507521600,513350,515498,513350,515050,504.30026,2017-10-09 13:00:00,514424.0,2
1507525200,515100,516000,510050,511183,704.59076,2017-10-09 14:00:00,513025.0,2
1507528800,511001,515000,510670,511705,724.36816,2017-10-09 15:00:00,512835.0,2
1507532400,511707,512272,506380,506780,796.99554,2017-10-09 16:00:00,509326.0,2
1507536000,506633,510676,506530,510464,439.1991,2017-10-09 17:00:00,508603.0,1
1507539600,510451,510451,507060,507376,484.14276,2017-10-09 18:00:00,508755.5,1
1507543200,507283,511563,507259,511000,420.0708,2017-10-09 19:00:00,509411.0,1
1507546800,511186,513501,510360,512000,642.75757,2017-10-09 20:00:00,511930.5,2
1507550400,512000,513290,510430,511379,427.7763,2017-10-09 21:00:00,511860.0,2
1507554000,511378,512890,510796,511138,582.52704,2017-10-09 22:00:00,511843.0,1
1507557600,511283,513300,510620,512851,536.0926,2017-10-09 23:00:00,511960.0,1
1507561200,512759,517999,512759,517777,1043.9061,2017-10-10 00:00:00,515379.0,1
1507564800,517777,518830,514530,515067,604.047,2017-10-10 01:00:00,516680.0,2
1507568400,515025,516990,514560,516784,407.6187,2017-10-10 02:00:00,515775.0,1
1507572000,516744,521500,516710,520762,621.546,2017-10-10 03:00:00,519105.0,1
1507575600,520804,525389,519870,524861,929.12274,2017-10-10 04:00:00,522629.5,1
1507579200,525500,535500,525401,530050,1800.6045,2017-10-10 05:00:00,530450.5,1
1507582800,530188,537000,527840,537000,1562.2275,2017-10-10 06:00:00,532420.0,1
1507586400,537000,537145,532907,534813,672.08795,2017-10-10 07:00:00,535026.0,2
1507590000,534849,537000,529030,529449,1064.623,2017-10-10 08:00:00,533015.0,2
1507593600,529449,534760,529400,532068,921.89716,2017-10-10 09:00:00,532080.0,1
1507597200,532274,540000,532274,540000,1129.5842,2017-10-10 10:00:00,536137.0,1
1507600800,540000,542052,536185,536295,1196.9316,2017-10-10 11:00:00,539118.5,2
